ID,YN1,YN2,YN3,AN1,AN2,AN3,SN2.1,SN2.2,SN2.3,YR1,YR2,YR3,AR1,AR2,AR3,SR1,SR2,SR3,YCK1,YCK2,YCK3,ACK1,ACK2,ACK3,SCK2.1,SCK2.2,SCK2.3,
Kocuria,0,0,0,0,0,0,0,0,0,0,0.003277036,0,0,0,0,0,0,0.003084304,0,0,0.000495233,0,0,0,0,0.00E+00,0,
Kordiimonas,0,0,0,0,0,0,0.000181274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Krasilnikovia,0,0,0,0,0,0,0.00E+00,0,0,0,0.00025208,0,0.00084674,0,0,0.001120518,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,
Kribbella,0.000498411,0.003208152,0.000437664,0,0.000193436,0.000393623,0,0.00E+00,0.000190585,6.67E-03,0.00705823,0.009561448,0.015946938,0.012945915,0.00958543,9.71E-03,0.003968254,0.008910212,0.013964687,0.012556193,0.016342701,0.006826378,0.044269904,0.008863751,0.000559955,0.001871324,0,
Kurthia,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00E+00,0.000571167,0,0,0,0,0,0.0005065,0,0,0,
Kushneria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,
Labilithrix,0,0,0,0,0,0,0,0.00E+00,0,0,0,1.27E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,
Labrys,0,0,0,0,0,0,0,0,0,0.000555478,0.001008319,0,0.000564493,0,0.001078361,0.000996016,0,0.000228467,0.000160514,0,0,0,0,0,0,0,0,
Lachnoclostridium,0.000934521,0.001006479,0,0.001307617,0,0.000262416,0.003262938,0.011644456,0.000508227,0.000416609,0.000504159,0,0.000282247,0.001869965,0.005032351,0.00062251,0.003968254,0.004340873,0.000963082,0.00263525,0,0,0,0.000844167,0.008639309,0.003207984,5.86E-03,
Lachnospira,0,0,0,0,0,0,0.000725097,0.028528917,0.001842323,0,0,0.000509944,0.00084674,0.000287687,0.001917086,0,0,0,0.000963082,0.000620059,0,0.000386399,0.000535523,0.001941584,0.022318215,0.002049546,0.002075063,
Lachnospiraceae AC2044 group,0,0,0,0,0,0,0.004350585,0,1.02E-03,0.000694348,0,0,0,0,0.00E+00,0.00062251,0.002873563,0,0.000963082,0.000620059,0,0,0,0,0.001759859,0.00133666,0.001082642,
Lachnospiraceae FCS020 group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000821018,0,0,0,0,0,0,0,0.000479962,0,0,
Lachnospiraceae NC2004 group,0,0,0,0,0,0,0,0,0,0.00013887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lachnospiraceae ND3007 group,0,0,0,0,0,0,0,0.00E+00,0,0.000277739,0,0,0,0,0.000239636,0,0,0.00E+00,0.000481541,0.000155015,0,0.0001288,0,0,1.04E-02,0.000534664,0.000451101,
Lachnospiraceae NK4A136 group,0,0,0,0.011899314,0.000773744,0,0.019577631,0.01183853,0.00387523,0.004721566,0.002142677,0.001402346,0.0042337,0,0.002875629,0.019920319,0.043650794,0.000456934,0.00176565,0.010851031,0.006438034,0,0,0,0.006319494,0.001069328,2.35E-03,
Lachnospiraceae NK4B4 group,0,0,0,0,0,0,0,0,0,0.00013887,0,0,0,0,0,0,0,0,0,0.000775074,0.000247617,0,0,0.00E+00,0,0,0,
Lachnospiraceae UCG-001,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0,0.000821018,0,0,0,0,0,0,0,0.000959923,0.000178221,0,
Lachnospiraceae UCG-003,0,0,0,6.53808E-05,0.000128957,0,0,0,0,0,0,0,0,0.000575374,0.001198179,0,0,0,0,0,0,0,0,0,0.003679706,0.000445553,0.000721761,
Lachnospiraceae UCG-004,0,0.00E+00,0.00E+00,0.00E+00,0,0,0,0.00957433,0.000889397,0.00013887,0.000504159,0,0,0.001294591,0.003235083,0,0,0,0.000481541,0.000620059,0,0,0,0,0.002639789,0.000980217,0.001172862,
Lachnospiraceae UCG-006,0,0,0,0.000392285,0,0,0.00063446,0,0,0,0,0,0,0,0.00E+00,0.00062251,0.002052545,0,0,0,0,0,0,0,0,0,0,
Lachnospiraceae UCG-008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.000959923,0,0.00E+00,
Lachnospiraceae UCG-010,6.23014E-05,0,0,0,0,0.00E+00,0,0.00316988,0.000508227,0,0,0,0,0,0.000239636,0,0,0,0,0.000310029,0.000123808,0,0,0.000337667,0.000959923,0.000267332,9.02201E-05,
Lacibacter,0,0,0,0,0.00E+00,0,0,0,0,0,0,0.000127486,0,0,0,0,0,0.000228467,0,0,0,0,0,0,0,0,0,
Lacibacterium,0,0,0,0,0,0,0,0,0,0,0.00012604,0.000127486,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,
Lacihabitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.000123808,0,0,0,0,0,0,
Lactobacillus,0.00E+00,0,0,0.001699902,0.00245019,0.015613724,0.03951781,0,0.00038117,0.00013887,0.004663474,0,0.010584251,0.012802071,0,0.027141434,0.014641489,0.026045236,0,0.004960471,0.000123808,0.033101494,8.00E-02,0.016798919,0.000559955,0.001425771,0.008931794,
Lactococcus,0,0,0,6.53808E-05,0,0,0,0,0,0,0,0,0,0,0,0.002365538,0,0.0003427,0,0,0,0,0,0,0.000159987,0,0,
Lacunisphaera,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.000684182,0.000228467,0,0,0,0,0,0,0,0,0,
Lampropedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000575374,0,0,0.00E+00,0,0,0,0,0.000257599,0,0,0,0,0,
Lautropia,0,0,0,0,0,0,0.00E+00,0,0,1.11E-03,0.000504159,0.001657318,0,0.00E+00,0,0.00E+00,0.00E+00,0.000114233,0.001284109,0,0.000371425,0,0,0.001181834,0,0,0,
Leadbetterella,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02201E-05,
Lechevalieria,0.001370631,0.00062905,0.003501313,0,0.005867561,0.001246474,0,0.007439514,0.000190585,0.001527566,0.001008319,0.001529832,0.00592718,0.00863061,0.003474718,0.005851594,0.006020799,0.005254741,0.003210273,0.006820648,0.009657051,0.003606388,0.00303463,0.011987169,0,0,0,
Legionella,0,0,0,0,0,0,0,0,0,0.000694348,0.00012604,0.000764916,0,0,0,0,0,0,0.000481541,0,0,0.000257599,0.000357015,0,0,0,0,
Lelliottia,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0.00063743,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lentilitoribacter,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.001941969,0,0,0,0,0,0,0,0,0,
Lentimicrobium,0,0.00E+00,0.00E+00,0,0.00E+00,0,0,0,0,0,0.00012604,0.000382458,0,0,0,0,0,0,0.000160514,0,0.000247617,0,0,0,0.00E+00,0.00E+00,0,
Leptolinea,0,0,0,0,0,0,0,0,0,1.39E-04,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00E+00,0,
Leptolyngbya ANT.L52.2,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.99936E-05,0.000980217,0.00027066,
Leptolyngbya EcFYyyy-00,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.000114233,0,0,0.003466634,0.003606388,0,0.002616917,0.055355572,0.070664766,0.071815229,
Leptolyngbya Es-Yyy1000,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239981,0.000267332,0,
Leptolyngbya VRUC 135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000481541,0,0,0.000386399,0,0.000675333,0.002399808,0.007396186,0.006946951,
Leptonema,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,7.99936E-05,0.000178221,9.02201E-05,
Leptothrix,0,0,0,0,0,0,0,0,0,0,0,0.001019888,0,0,0,0,0,0,0.000481541,0,0,0,0,0,0,0,0,
Leptotrichia,0,0,0.00E+00,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0,0,0.00E+00,0,0.00E+00,0,0,0.001240118,0,0,0,0,0,0,0,
Leucobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410509,0,0,0,0,0,0,0.00025325,0,0,0,
Levilinea,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Limibaculum,0,0.00E+00,0,0,0,0,0.000453186,0,0.000254113,0,0.00012604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Limnobacter,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0.00E+00,0,0,0,0.00E+00,0,0.00E+00,0.0003427,0.000160514,0,0.0014857,0,0,0.00E+00,0.00E+00,1.78E-04,9.02201E-05,
Limnohabitans,0,0,0,0,0,0,0,0,0,0.000277739,0,1.02E-03,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,
Limnothrix,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,9.02201E-05,
Litorilinea,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.000124502,0,0,0,0,0,0,0.000714031,0,0,0,0.00E+00,
Longilinea,0,0,0,0,0,0,0,0,0,0,0.00025208,0.000382458,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.00E+00,0,0,
Longispora,0,0,0,0,0,0,0,0.00E+00,0,0.000416609,0.000504159,0.001019888,0.000564493,0.002157652,8.39E-04,0.00062251,0.000684182,0.000685401,0.000160514,0.000155015,0,0.00E+00,0.001071046,0.00E+00,0,0.00E+00,0,
Longivirga,0,0,0,0,0,0.00E+00,0,0,0,0.000416609,3.78E-04,0.00063743,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0.000642055,0,0,0,0,0,0,0,0.00E+00,
Loriellopsis LF-B5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Luedemannella,0,0,0,0,0,0,0,0,0,0.00013887,6.30E-04,0,0.001411233,0.000575374,0.002875629,0.00124502,0.0015052,0.000571167,0,0.000310029,0,0,0.00E+00,0.00E+00,0,0,0,
Luteibacter,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.000282247,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,
Luteimonas,0.000685316,0.00012581,1.25E-04,0.00E+00,0,0.000196812,0,0,0,0.00E+00,0.002394757,0.004207037,0.000987863,0.000287687,0.002635993,0.000747012,0.000547345,0.000913868,0,0,0,0,0,0.000844167,0,8.91107E-05,0,
Luteitalea,0,0,0,0,0,6.56039E-05,0,0,0,0.000833218,0.00025208,0.00063743,0.00042337,0.000287687,0.000239636,0.000124502,0.000273673,0,0.001605136,0,0.000371425,0,0.000892538,0.000844167,7.99936E-05,0,0,
Luteolibacter,0,0.00E+00,0,0,6.44787E-05,0,0,0,0,2.78E-04,0,0.000764916,0.000141123,0,0,0,0.002463054,3.43E-04,0.000321027,0,0,0,0,0,0,0,0,
Lutimonas,0.00E+00,0,0,0,0,0,9.06372E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,
Lysinibacillus,0,0.00E+00,0.00E+00,0.00E+00,0.000193436,0.001115266,0,0,0,0.00333287,0,0.00127486,0,0,0.000119818,0,0,0,0.001605136,0,0,0,0,0,0,0,0,
Lysobacter,0,0,0,0,0.000644787,0.000656039,0,0,0,0.002083044,0.004285354,0.009433962,0.021591871,0.01150748,0.017733046,0.004482072,0.006704981,0.005254741,0.000963082,0.000775074,0,0.000643998,0,0,7.99936E-05,0,0,
Macellibacteroides,0,0,0,0,0,0,0,0.00E+00,0,0.00E+00,0.00012604,0.00E+00,0,0,0.00E+00,0,0.00E+00,0,0.000481541,0,0.000247617,0,0,0,0.00E+00,0.00E+00,0,
Macrococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003427,0,0,0,0,0,0,0,0,0,
Maricaulis,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0.0003427,0,0,0,0,0,0,0,0,0,
Marimicrobium,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0,0,0,0.00E+00,4.57E-04,0,0,0,0,0,0,0,0,0,
Marinicaulis,0,0.00E+00,0,0,0,0,0.000271912,0.000388149,0.000254113,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Marinobacter,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.000168833,0,0,0,
Marinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114233,0,0,0,0.00E+00,0,0,0,0,0,
Marinomonas,0,0,0,0.00E+00,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0,0.000913868,0,0,0,0,0,0,0,0,0,
Marisediminicola,0,0,0,0,0,0,0.00E+00,0,0,0,0,0,0,0,0.00E+00,0,0,0.00E+00,0,0.000155015,0,0,0,0,0,0.00E+00,0.00E+00,
Marmoricola,0,0,0,0,0,0.000393623,0,0,0,0.001527566,0.002016637,0.003314635,0.002257973,0.007767549,0.004672897,0.00249004,0.002463054,0.00719671,0.002889246,0.007440707,0.006438034,0.004379186,0.004998215,0.012746919,0.004479642,0.008643736,0.000721761,
Marvinbryantia,0,0,0,0,0,0.00E+00,0,0,0,4.17E-04,0,0,0,0,0,0,0,0.003198538,0,0,0.000123808,0,0,0,0.000239981,0,0,
Massilia,0,0,0,0,0.000773744,0.015023289,0.000181274,0,0.001397624,0.000277739,0.002646836,0.002294748,0,0.001438435,0.000718907,0.000747012,0.001642036,0.002741604,0.002889246,0.029452798,0.006685651,0.008629572,0.007140307,3.41E-02,0.003199744,0.004188202,0.006225189,
Mastigocladopsis PCC-10914,0,0.00E+00,0,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321027,0,0,0,0,0,0.001599872,0.011317056,0.004601227,
Megamonas,0,0.000188715,0,0,0,0.00E+00,0.00290039,0.002328891,0.000635284,0.00E+00,0,0,0,0.001869965,0.002396358,0,0,0,0,0,0,0,0,0.00E+00,0.000239981,0,0.00E+00,
Megasphaera,0,0,0,0,0,0,0.000362549,0.001617286,0.000127057,0,0,0.00E+00,0.00E+00,7.19E-04,0.000958543,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,
Meiothermus,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Melittangium,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0,0,0,0.000456934,0,0,0,0,0,0,0,0,0,
Membranicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168833,0,0,0,
Merdibacter,0,0.00E+00,0,0.000130762,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0,0.000571167,0,0,0,0,0,0,0,0,0,
Mesorhizobium,0.92424148,0.918475184,0.926847568,0.79150049,0.834096331,0.618185397,4.38E-01,0.325462544,0.834127438,0.004166088,0.00731031,0.012238654,2.82E-03,0.003164557,0.006589983,0.079805777,0.090859332,0.003655472,0.002407705,0.008990854,0.0014857,0.005151984,0.001428061,0,0.000399968,0,0.000451101,
Methylibium,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.000382458,0,0,0,0,0,0,0,0.002015191,0,0,0,0,0,0,0,
Methylobacter,0,0,0,0,0,0,0,0,0,0,0,0.000764916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Methylobacterium-Methylorubrum,0,0,0,0,0,6.56039E-05,0,0,0,0,0,0,0,0.000287687,0.000359454,0,0.000410509,0.003998172,0,0,0.002352359,0.000772798,0,0.001688334,0.000319974,0.001693103,0,
Methyloceanibacter,0,0,0,0,0.000193436,0,0,0,0,0,5.04E-04,0.001402346,0.000564493,0,0.00E+00,0,1.78E-03,1.03E-03,0.001284109,0.000620059,0,0,0,0,0,0,0,
